comment_id,video_id,text,text_original,author_display_name,author_profile_image_url,author_channel_url,author_channel_id,like_count,published_at,updated_at,is_reply,parent_id,total_reply_count,is_valid,extracted_at
UgyCg5_kob1FvhON2Rl4AaABAg,QQuWq0VPfZk,I really want Gyokeres to score more. He is definitely skilled player. Hopefully he gets a good chance to shine more with Arsenal,I really want Gyokeres to score more. He is definitely skilled player. Hopefully he gets a good chance to shine more with Arsenal,@luisrayher2169,https://yt3.ggpht.com/ytc/AIdro_l8oaVh0RFHOnqJ5CODP6qQh1xZa7fUbSIEQjnzcHtWgaw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@luisrayher2169,UCW1gXTDtOGHN-nMVk3iI7-g,220,2025-10-01T23:53:34Z,2025-10-01T23:53:34Z,False,,9,True,2025-10-02T17:53:05.150093
UgyCg5_kob1FvhON2Rl4AaABAg.ANknMn9v6MAANkqWXYqV3s,QQuWq0VPfZk,It&#39;ll come. His work rate is great. Our wingers are producing. Creators are finding there rhythms.,It'll come. His work rate is great. Our wingers are producing. Creators are finding there rhythms.,@smokeycaptain,https://yt3.ggpht.com/kd5ox7-mipEiomfX9GCJ2kmIgfWXWugA91JjKn96udLUnvpoPfMZxhAbW89ucdWwC1f5tcOhOg8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@smokeycaptain,UCtTtSSWouOMPoqi66wiLQIQ,34,2025-10-02T00:21:07Z,2025-10-02T00:21:07Z,True,UgyCg5_kob1FvhON2Rl4AaABAg.ANknMn9v6MAANkqWXYqV3s,0,True,2025-10-02T17:53:05.150347
UgyCg5_kob1FvhON2Rl4AaABAg.ANknMn9v6MAANkrSuZn-44,QQuWq0VPfZk,You can see the goals are coming. they are finding him much better now....,You can see the goals are coming. they are finding him much better now....,@pattisonvidal3909,https://yt3.ggpht.com/ytc/AIdro_n4Zli0DjZ5OuJcs98dQlWVNEAeRPtAkjcGT_NS2XoTsSuD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pattisonvidal3909,UC2YlIqu3eT7NfLnod9GaT9Q,20,2025-10-02T00:29:21Z,2025-10-02T00:29:21Z,True,UgyCg5_kob1FvhON2Rl4AaABAg.ANknMn9v6MAANkrSuZn-44,0,True,2025-10-02T17:53:05.150544
UgyCg5_kob1FvhON2Rl4AaABAg.ANknMn9v6MAANl0EKloHc1,QQuWq0VPfZk,"He is definitely knocking on the door , I believe if he stays fit, he will score maybe 20 goals this season.","He is definitely knocking on the door , I believe if he stays fit, he will score maybe 20 goals this season.",@thetruth1862,https://yt3.ggpht.com/wwHq-HhMoZ7l3jsXMTiKzZgVAEG6VytbOeeDRndd_wgROQyuYy8AXdcuQ4kwY5_XjVDvkstFwCE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thetruth1862,UCpvRpZGjmHzz0x8SKoCXYAQ,9,2025-10-02T01:54:45Z,2025-10-02T01:54:45Z,True,UgyCg5_kob1FvhON2Rl4AaABAg.ANknMn9v6MAANl0EKloHc1,0,True,2025-10-02T17:53:05.150813
UgxXzgtEpbAqOb7YE0x4AaABAg,QQuWq0VPfZk,Eze &amp; Saka coming off the bench shouldn&#39;t even be legal against opponents.... Imagine being a defender and seeing that in the 70th minute.,Eze & Saka coming off the bench shouldn't even be legal against opponents.... Imagine being a defender and seeing that in the 70th minute.,@TellNoLiez,https://yt3.ggpht.com/ytc/AIdro_nN3hLGJKEMGTM2LTfn6saGxtt7sAtEWCoYECafpmYBGmJE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TellNoLiez,UC1HoM1hCIWq29bqbxzBvM_A,323,2025-10-01T23:19:57Z,2025-10-01T23:19:57Z,False,,6,True,2025-10-02T17:53:05.162829
UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANklt_E58DX,QQuWq0VPfZk,saka overrated imo,saka overrated imo,@laiden1242,https://yt3.ggpht.com/ytc/AIdro_nMcQj1jd03UOkfPFa6vpoUtRHhtzfKnqPznIIpku0C2_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@laiden1242,UCHLt2bl0SMacEiGK5FOqn2w,1,2025-10-01T23:40:42Z,2025-10-01T23:40:42Z,True,UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANklt_E58DX,0,True,2025-10-02T17:53:05.163011
UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkr1InWTHc,QQuWq0VPfZk,@@laiden1242stats over the last few years say different!,@@laiden1242stats over the last few years say different!,@Gonnerhero,https://yt3.ggpht.com/sYU49KXSCK46ULJzpVVRum9IxQBSuEuSrV3bRRgyDLGfArCJTIzsASbaVSDpSZ640uNgzajpUg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Gonnerhero,UCogZwhV7K123UD528sNF_qg,37,2025-10-02T00:25:35Z,2025-10-02T00:25:35Z,True,UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkr1InWTHc,0,True,2025-10-02T17:53:05.163189
UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkrNUDdfFf,QQuWq0VPfZk,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",,@pattisonvidal3909,https://yt3.ggpht.com/ytc/AIdro_n4Zli0DjZ5OuJcs98dQlWVNEAeRPtAkjcGT_NS2XoTsSuD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pattisonvidal3909,UC2YlIqu3eT7NfLnod9GaT9Q,1,2025-10-02T00:28:37Z,2025-10-02T00:28:37Z,True,UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkrNUDdfFf,0,True,2025-10-02T17:53:05.163359
UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkslpumFGp,QQuWq0VPfZk,Imagine being a right back and all of the sudden you&#39;re the one who has to cover Bukayo Saka instead of the guy on the other side of the defense. That&#39;s unfair.,Imagine being a right back and all of the sudden you're the one who has to cover Bukayo Saka instead of the guy on the other side of the defense. That's unfair.,@Azabaxe80,https://yt3.ggpht.com/ytc/AIdro_l1IK8JVgqUXYGb1rLQL5tOqq19lyYTMjgIpSLUXXw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Azabaxe80,UChdUWjmQ6iLz7UgGR9Uxa3Q,8,2025-10-02T00:40:49Z,2025-10-02T00:42:27Z,True,UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkslpumFGp,0,True,2025-10-02T17:53:05.163739
UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkw8003dGe,QQuWq0VPfZk,@@Gonnerherohe’s just hated or misunderstood by people who don’t understand football and think it’s all flashy. Saka is one of the most intelligent players in the world.,@@Gonnerherohe’s just hated or misunderstood by people who don’t understand football and think it’s all flashy. Saka is one of the most intelligent players in the world.,@sprokow,https://yt3.ggpht.com/ytc/AIdro_n7Qw9GLaVblS3oCNVdOjltAUHoXM0Olb0FVm3m3xgGJ5g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sprokow,UC2G5Hg8VP-99ljWjoLye1nw,19,2025-10-02T01:10:12Z,2025-10-02T01:10:12Z,True,UgxXzgtEpbAqOb7YE0x4AaABAg.ANkjWZgGuThANkw8003dGe,0,True,2025-10-02T17:53:05.164152
UgyKSLgZ9utv3GQPMPJ4AaABAg,QQuWq0VPfZk,Respect to Martinelli for trying to let it roll in for Gyokeres and not steal a goal 💯,Respect to Martinelli for trying to let it roll in for Gyokeres and not steal a goal 💯,@SupaBlank5200,https://yt3.ggpht.com/ytc/AIdro_nHuoNAgXPu6lCbQU-kxNYKDVTBrVTwISRgqZCV9vQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SupaBlank5200,UCKl_mLvRmOHmUx1lQx86wwg,317,2025-10-02T00:29:30Z,2025-10-02T00:29:30Z,False,,3,True,2025-10-02T17:53:05.164391
UgyKSLgZ9utv3GQPMPJ4AaABAg.ANkrTw6ruYOANkyUOVAibI,QQuWq0VPfZk,That’s right!!!,That’s right!!!,@Janka_wear,https://yt3.ggpht.com/5LygNJ-JcgmJr-OvPGmBtsJ3TdrtGvdIDANGF6QNDs8kMKjXjgUj_55NjffAbaGHWNb_GvcQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Janka_wear,UCaw_TbvTEITcEZODjqCQAPA,9,2025-10-02T01:30:44Z,2025-10-02T01:30:44Z,True,UgyKSLgZ9utv3GQPMPJ4AaABAg.ANkrTw6ruYOANkyUOVAibI,0,True,2025-10-02T17:53:05.164466
UgyKSLgZ9utv3GQPMPJ4AaABAg.ANkrTw6ruYOANlAGSH_9yj,QQuWq0VPfZk,It looks more like he saw it was heading for the post and knew he would struggle to get there in time to finish it so he read the bounce well. I think he cares more about the ball going in the back of the net no matter what,It looks more like he saw it was heading for the post and knew he would struggle to get there in time to finish it so he read the bounce well. I think he cares more about the ball going in the back of the net no matter what,@josephmuhl1009,https://yt3.ggpht.com/ytc/AIdro_nxtW4okTAnTiXJNnwNqKBhxgihDGkIUalQXS8Shd0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josephmuhl1009,UCRZ6uDSnNEYhBUXG9cDI-bg,15,2025-10-02T03:22:25Z,2025-10-02T03:22:25Z,True,UgyKSLgZ9utv3GQPMPJ4AaABAg.ANkrTw6ruYOANlAGSH_9yj,0,True,2025-10-02T17:53:05.164963
UgyKSLgZ9utv3GQPMPJ4AaABAg.ANkrTw6ruYOANlAHHkJRFr,QQuWq0VPfZk,That just isn&#39;t what happened but ok,That just isn't what happened but ok,@chikinnugit9867,https://yt3.ggpht.com/ytc/AIdro_n9tkDFBO8LML95B557ASjFNrMLHIWUDJxEhcifVXp-YvM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@chikinnugit9867,UCatEfOoue29xWr_rTSzf5uw,1,2025-10-02T03:22:32Z,2025-10-02T03:22:32Z,True,UgyKSLgZ9utv3GQPMPJ4AaABAg.ANkrTw6ruYOANlAHHkJRFr,0,True,2025-10-02T17:53:05.165095
UgzYrLS6MO8XEQTK_894AaABAg,QQuWq0VPfZk,Raya was incredible,Raya was incredible,@josebahena4400,https://yt3.ggpht.com/ytc/AIdro_lMdegS526cRHHQ6CE2VlP2A74Wg6mQW_n_YakPL24=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josebahena4400,UCSVkD8SRkumddqpGG7kFJ-g,174,2025-10-01T22:20:57Z,2025-10-01T22:20:57Z,False,,2,True,2025-10-02T17:53:05.165177
UgzYrLS6MO8XEQTK_894AaABAg.ANkclSULRlCANl9R0SleOn,QQuWq0VPfZk,Unbelievable saves,Unbelievable saves,@starg1028,https://yt3.ggpht.com/rOpg7hrOt2ufSbwCfabLDY2vAoF1aaKpZtuqIcuvUvwG_4sa5fJ8bq0heno_xpj4gJgf9ic_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@starg1028,UC4MfeiY3cKa1jk4FSeBUaZQ,1,2025-10-02T03:15:07Z,2025-10-02T03:15:07Z,True,UgzYrLS6MO8XEQTK_894AaABAg.ANkclSULRlCANl9R0SleOn,0,True,2025-10-02T17:53:05.165253
UgzYrLS6MO8XEQTK_894AaABAg.ANkclSULRlCANlAdurXYds,QQuWq0VPfZk,"He always is, yet people think he&#39;s not on the same level as alisson","He always is, yet people think he's not on the same level as alisson",@wobbled5609,https://yt3.ggpht.com/ytc/AIdro_kWcQLPRqTiRA0esHbxd3OhymcUOqGEeLyPKhVg9Xvcrw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@wobbled5609,UC8QwNAnGvOOD8xVeplh6Tow,5,2025-10-02T03:25:46Z,2025-10-02T03:25:46Z,True,UgzYrLS6MO8XEQTK_894AaABAg.ANkclSULRlCANlAdurXYds,0,True,2025-10-02T17:53:05.165435
Ugw2PSoQaTKdgWvT9aZ4AaABAg,QQuWq0VPfZk,Martinelli on his redemption arc 🔥,Martinelli on his redemption arc 🔥,@BakPunch,https://yt3.ggpht.com/3e7EiSO2i0_whn_Y-erJ3x2r_VCRpqduLIe6gpFKRjtJcDc7-vKsm9u4nU1RvWcWx9BJgsIG-Fs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@BakPunch,UCiPAYu8Ya60QAnokhfWV5_g,378,2025-10-01T21:46:06Z,2025-10-01T21:46:06Z,False,,7,True,2025-10-02T17:53:05.165561
Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkdjqOVrCn,QQuWq0VPfZk,If that arc is him being a super sub then yes. If you mean he&#39;s realizing the massive potential Arsenal thought he would then I&#39;m sorry but his time as Sakas&#39;s primary counterpart is over.,If that arc is him being a super sub then yes. If you mean he's realizing the massive potential Arsenal thought he would then I'm sorry but his time as Sakas's primary counterpart is over.,@IamStormy-t5d,https://yt3.ggpht.com/ytc/AIdro_mLEChNwe_lx5IJHHpTTyeQDZF6dqNzqdv0qIYwxwOIZFEIqKZ4yJI21xrQfhWDIZaP-Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@IamStormy-t5d,UCsre7TJsAtm-omNQ3_VGxiw,13,2025-10-01T22:29:28Z,2025-10-01T22:29:28Z,True,Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkdjqOVrCn,0,True,2025-10-02T17:53:05.165997
Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkepOV0A9U,QQuWq0VPfZk,Some flowers take longer to bloom,Some flowers take longer to bloom,@adamn.3921,https://yt3.ggpht.com/xjG3mxumNK8lYJLrnzTxhurvdLMLJIa9xy9326pO7h4GqVwhwZB-qpY2lmvJPNa5VUZG_F8g8Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@adamn.3921,UClkICM6jeyPpOOELQLI3IPQ,6,2025-10-01T22:38:58Z,2025-10-01T22:38:58Z,True,Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkepOV0A9U,0,True,2025-10-02T17:53:05.166111
Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkhucz7Ag5,QQuWq0VPfZk,@@IamStormy-t5dwho is Lw?,@@IamStormy-t5dwho is Lw?,@donovanjohnson4279,https://yt3.ggpht.com/ytc/AIdro_mGJVD5Kv3lcmRsetr6VtGF8rgGnYh1Kxd4NOImxc8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@donovanjohnson4279,UC3UaCWphBUxG6eKxl_sSd5w,0,2025-10-01T23:05:54Z,2025-10-01T23:05:54Z,True,Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkhucz7Ag5,0,True,2025-10-02T17:53:05.166204
Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkjy_UzrPL,QQuWq0VPfZk,So scoring easy tap ins and doing nothing the remainder of the games is a redemption arc?,So scoring easy tap ins and doing nothing the remainder of the games is a redemption arc?,@CookieBotPUBGM,https://yt3.ggpht.com/oB5-XbxJJyuTNG80kolRvw1FdgrC0BGuuIdRT8-BmqgPRZVFdaaTsC69ucmANU7unwzUXcsZYIk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@CookieBotPUBGM,UCTE9uKnQaqT4ogNF6TwBdJQ,3,2025-10-01T23:23:55Z,2025-10-01T23:23:55Z,True,Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANkjy_UzrPL,0,True,2025-10-02T17:53:05.166493
Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANl-A-tt_r3,QQuWq0VPfZk,@@CookieBotPUBGMI think he means the 2 game winning scores he scored in big league games. Stop hating they would’ve lost 2 important games without him,@@CookieBotPUBGMI think he means the 2 game winning scores he scored in big league games. Stop hating they would’ve lost 2 important games without him,@carloferretti8956,https://yt3.ggpht.com/ytc/AIdro_mFT6G4qr9rpPrOgLE9zlP7U5xWSsCgeFt4cM16Nrc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@carloferretti8956,UCnMJX40gi_VvLjDX6KPAz6w,1,2025-10-02T01:45:25Z,2025-10-02T01:45:25Z,True,Ugw2PSoQaTKdgWvT9aZ4AaABAg.ANkZm9BkUdsANl-A-tt_r3,0,True,2025-10-02T17:53:05.166922
Ugwc_ON4avLGO33EZwN4AaABAg,QQuWq0VPfZk,"gyokeres is still good even when he doesn’t score , his hold up play led to many chances this game . and he also did well for our first goal as well","gyokeres is still good even when he doesn’t score , his hold up play led to many chances this game . and he also did well for our first goal as well",@ThatBoyyLeroy,https://yt3.ggpht.com/3HADHrN7UdhfF_VCpQalNIq_MaVsAWrLa2GXbFSYAumVWXa-Rnk_yBgoSHIsSF-u6QSBjuBl=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ThatBoyyLeroy,UCBTevO3cwbjqtb3ev4DI__A,85,2025-10-02T00:01:08Z,2025-10-02T00:01:08Z,False,,2,True,2025-10-02T17:53:05.167357
Ugwc_ON4avLGO33EZwN4AaABAg.ANkoE90z-MdANkz8SWzdJN,QQuWq0VPfZk,"Yes he is. But I have a feeling he is a bit impatient with himself, maybe feeling a bit of pressure to score. He needs to calm down because the goals will come. He is no longer as isolated in the buildup as he was a month ago. So all in all, there has been a significant progress with his integration. The floodgates will open for him soon.","Yes he is. But I have a feeling he is a bit impatient with himself, maybe feeling a bit of pressure to score. He needs to calm down because the goals will come. He is no longer as isolated in the buildup as he was a month ago. So all in all, there has been a significant progress with his integration. The floodgates will open for him soon.",@heinenzumafo4092,https://yt3.ggpht.com/ytc/AIdro_n-5nmgfUchKq2Bcnl8tI3dkUxcJR2oOGZ9hcKBgrQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@heinenzumafo4092,UCxpe6DjIlDbJvT4JDQjrjxw,9,2025-10-02T01:36:28Z,2025-10-02T01:36:28Z,True,Ugwc_ON4avLGO33EZwN4AaABAg.ANkoE90z-MdANkz8SWzdJN,0,True,2025-10-02T17:53:05.168156
Ugwc_ON4avLGO33EZwN4AaABAg.ANkoE90z-MdANlPRGbGefz,QQuWq0VPfZk,"@@heinenzumafo4092I agree, hunger for goals is good but it’s more important to have the team do well to win and he’s good at both","@@heinenzumafo4092I agree, hunger for goals is good but it’s more important to have the team do well to win and he’s good at both",@TheIcekilla88,https://yt3.ggpht.com/ytc/AIdro_nbzOB4MAAsritc0JAAnF3Eon1YOleGLlU5uAWzisk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TheIcekilla88,UCOyG7EGAzK-WS7Vw3WX_3pw,0,2025-10-02T05:34:58Z,2025-10-02T05:34:58Z,True,Ugwc_ON4avLGO33EZwN4AaABAg.ANkoE90z-MdANlPRGbGefz,0,True,2025-10-02T17:53:05.168489
Ugzad-jvHSYoUCAP8Wh4AaABAg,QQuWq0VPfZk,Having Odegaard on the pitch adds so much to the game for Arsenal. You can see the difference when he is missing,Having Odegaard on the pitch adds so much to the game for Arsenal. You can see the difference when he is missing,@tsoaf888,https://yt3.ggpht.com/ytc/AIdro_nj1xWQAKvf6BuVMP0XAeK15D0OfEspBYahD9IRKowGzg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@tsoaf888,UC19z_OKsr-SNg3hxZRI_dcQ,43,2025-10-02T00:53:34Z,2025-10-02T00:59:47Z,False,,3,True,2025-10-02T17:53:05.168781
Ugzad-jvHSYoUCAP8Wh4AaABAg.ANkuECAOJaKANl13LHA5dR,QQuWq0VPfZk,true,true,@zhiyuwang,https://yt3.ggpht.com/ytc/AIdro_kkbbeetRlc_zBKnEAbKu21rHqm2Z1odNRTLqqeYGhohLWE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zhiyuwang,UC20JEMuZ-tUbBuu1J7TtPUw,0,2025-10-02T02:02:00Z,2025-10-02T02:02:00Z,True,Ugzad-jvHSYoUCAP8Wh4AaABAg.ANkuECAOJaKANl13LHA5dR,0,True,2025-10-02T17:53:05.168831
Ugzad-jvHSYoUCAP8Wh4AaABAg.ANkuECAOJaKANm2NGF9d7M,QQuWq0VPfZk,"Yeah I think we could use a backup/2nd creative option, seems like the depth is much better but when Martin is out of the squad we lose a lot. That&#39;s a good sign that odegaard is still an amazing piece of the team and deserving captain, but just a weakness in the armor we could address in future windows","Yeah I think we could use a backup/2nd creative option, seems like the depth is much better but when Martin is out of the squad we lose a lot. That's a good sign that odegaard is still an amazing piece of the team and deserving captain, but just a weakness in the armor we could address in future windows",@Guevon_Pajaro,https://yt3.ggpht.com/fD0-N2aI6aVHmOF871r0fZnye0844iegGfmXsSmChwLkhvEygdvUzejJLhhc8JpjICDLnxb7=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Guevon_Pajaro,UCvehrh3EbPNH9NL-8HOi1LA,1,2025-10-02T11:32:41Z,2025-10-02T11:32:41Z,True,Ugzad-jvHSYoUCAP8Wh4AaABAg.ANkuECAOJaKANm2NGF9d7M,0,True,2025-10-02T17:53:05.169485
